n_amenageur;n_operateur;n_enseigne;id_station;n_station;ad_station;code_insee;Xlongitude;Ylatitude;nbre_pdc;id_pdc;puiss_max;type_prise;acces_recharge;accessibilite;observations;date_maj
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13213*004;MARSEILLE-13E - 34 Avenue Laveran;34 Avenue Laveran 0 MARSEILLE-13E;13213;5,413793;43,326733;0;FR*M13*E13213*004*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13102*002;SAINT-VICTORET - Rue Raymond Marin;Rue Raymond Marin 0 SAINT-VICTORET;13102;5,235656;43,420631;2;FR*M13*E13102*002*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13102*002;SAINT-VICTORET - Rue Raymond Marin;Rue Raymond Marin 0 SAINT-VICTORET;13102;5,235656;43,420631;2;FR*M13*E13102*002*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13101*001;SAINT-SAVOURNIN - Chemin Du Cimetière;Chemin Du Cimetière 13119 SAINT-SAVOURNIN;13101;5,525681;43,40751;2;FR*M13*E13101*001*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13101*001;SAINT-SAVOURNIN - Chemin Du Cimetière;Chemin Du Cimetière 13119 SAINT-SAVOURNIN;13101;5,525681;43,40751;2;FR*M13*E13101*001*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13077*001;PORT-DE-BOUC - Rue De La République;Rue De La République 13110 PORT-DE-BOUC;13077;4,981837;43,404731;2;FR*M13*E13077*001*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13077*001;PORT-DE-BOUC - Rue De La République;Rue De La République 13110 PORT-DE-BOUC;13077;4,981837;43,404731;2;FR*M13*E13077*001*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13047*013;ISTRES - Halle Polyvalente Rassuen;Halle Polyvalente Rassuen 13800 ISTRES;13047;4,974134;43,494049;2;FR*M13*E13047*013*2;18;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13047*013;ISTRES - Halle Polyvalente Rassuen;Halle Polyvalente Rassuen 13800 ISTRES;13047;4,974134;43,494049;2;FR*M13*E13047*013*1;18;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13014*001;BERRE-L'ETANG - Parking Des Lisses;Parking Des Lisses 13130 BERRE-L'ETANG;13014;5,168224;43,472999;2;FR*M13*E13014*001*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13014*001;BERRE-L'ETANG - Parking Des Lisses;Parking Des Lisses 13130 BERRE-L'ETANG;13014;5,168224;43,472999;2;FR*M13*E13014*001*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13207*003;MARSEILLE-7E - 12 Place Du Colonel Edon;12 Place Du Colonel Edon 0 MARSEILLE-7E;13207;5,370056;43,286242;0;FR*M13*E13207*003*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13207*003;MARSEILLE-7E - 12 Place Du Colonel Edon;12 Place Du Colonel Edon 0 MARSEILLE-7E;13207;5,370056;43,286242;0;FR*M13*E13207*003*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13207*006;MARSEILLE-7E - Square Du Lieutenant Danjaume;Square Du Lieutenant Danjaume 0 MARSEILLE-7E;13207;5,351102;43,286276;0;FR*M13*E13207*006*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13207*006;MARSEILLE-7E - Square Du Lieutenant Danjaume;Square Du Lieutenant Danjaume 0 MARSEILLE-7E;13207;5,351102;43,286276;0;FR*M13*E13207*006*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13014*003;BERRE-L'ETANG - Parking De L'Europe;Parking De L'Europe 13130 BERRE-L'ETANG;13014;5,168563;43,477008;2;FR*M13*E13014*003*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13014*003;BERRE-L'ETANG - Parking De L'Europe;Parking De L'Europe 13130 BERRE-L'ETANG;13014;5,168563;43,477008;2;FR*M13*E13014*003*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13026*001;CHATEAUNEUF-LES-MARTIGUES - Place Des Résistants;Place Des Résistants 13220 CHATEAUNEUF-LES-MARTIGUES;13026;5,162934;43,382782;2;FR*M13*E13026*001*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13026*001;CHATEAUNEUF-LES-MARTIGUES - Place Des Résistants;Place Des Résistants 13220 CHATEAUNEUF-LES-MARTIGUES;13026;5,162934;43,382782;2;FR*M13*E13026*001*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13207*004;MARSEILLE-7E - 85 Boulevard Charles Livon;85 Boulevard Charles Livon 0 MARSEILLE-7E;13207;5,358481;43,291969;0;FR*M13*E13207*004*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13207*004;MARSEILLE-7E - 85 Boulevard Charles Livon;85 Boulevard Charles Livon 0 MARSEILLE-7E;13207;5,358481;43,291969;0;FR*M13*E13207*004*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13001*008;AIX-EN-PROVENCE - Cours Saint-Louis;Cours Saint-Louis 13090 AIX-EN-PROVENCE;13001;5,453065;43,529819;2;FR*M13*E13001*008*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13001*008;AIX-EN-PROVENCE - Cours Saint-Louis;Cours Saint-Louis 13090 AIX-EN-PROVENCE;13001;5,453065;43,529819;2;FR*M13*E13001*008*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13206*003;MARSEILLE-6E - Boulevard Notre Dame;Boulevard Notre Dame 13006 MARSEILLE-6E;13206;5,373637;43,287646;2;FR*M13*E13206*003*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13206*003;MARSEILLE-6E - Boulevard Notre Dame;Boulevard Notre Dame 13006 MARSEILLE-6E;13206;5,373637;43,287646;2;FR*M13*E13206*003*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13074*001;PEYROLLES-EN-PROVENCE - Parking De L'Abreuvoir;Parking De L'Abreuvoir 0 PEYROLLES-EN-PROVENCE;13074;5,584868;43,645533;0;FR*M13*E13074*001*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13074*001;PEYROLLES-EN-PROVENCE - Parking De L'Abreuvoir;Parking De L'Abreuvoir 0 PEYROLLES-EN-PROVENCE;13074;5,584868;43,645533;0;FR*M13*E13074*001*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13056*003;MARTIGUES - Avenue Louis Sammut;Avenue Louis Sammut 13500 MARTIGUES;13056;5,048822;43,406476;0;FR*M13*E13056*003*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13056*003;MARTIGUES - Avenue Louis Sammut;Avenue Louis Sammut 13500 MARTIGUES;13056;5,048822;43,406476;0;FR*M13*E13056*003*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13213*003;MARSEILLE-13E - 61 Avenue De Saint-Just;61 Avenue De Saint-Just 0 MARSEILLE-13E;13213;5,404849;43,317055;0;FR*M13*E13213*003*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13213*003;MARSEILLE-13E - 61 Avenue De Saint-Just;61 Avenue De Saint-Just 0 MARSEILLE-13E;13213;5,404849;43,317055;0;FR*M13*E13213*003*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13002*003;ALLAUCH - Chemin Du Garlaban - Parking Monge;Chemin Du Garlaban - Parking Monge 0 ALLAUCH;13002;5,483673;43,336789;0;FR*M13*E13002*003*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13002*003;ALLAUCH - Chemin Du Garlaban - Parking Monge;Chemin Du Garlaban - Parking Monge 0 ALLAUCH;13002;5,483673;43,336789;0;FR*M13*E13002*003*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13022*001;CASSIS - Parking Savon;Parking Savon 13260 CASSIS;13022;5,53811;43,213528;6;FR*M13*E13022*001*4;4;EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13022*001;CASSIS - Parking Savon;Parking Savon 13260 CASSIS;13022;5,53811;43,213528;6;FR*M13*E13022*001*3;4;EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13022*001;CASSIS - Parking Savon;Parking Savon 13260 CASSIS;13022;5,53811;43,213528;6;FR*M13*E13022*001*6;4;EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13022*001;CASSIS - Parking Savon;Parking Savon 13260 CASSIS;13022;5,53811;43,213528;6;FR*M13*E13022*001*5;4;EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13022*001;CASSIS - Parking Savon;Parking Savon 13260 CASSIS;13022;5,53811;43,213528;6;FR*M13*E13022*001*1;4;EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13022*001;CASSIS - Parking Savon;Parking Savon 13260 CASSIS;13022;5,53811;43,213528;6;FR*M13*E13022*001*2;4;EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13204*003;MARSEILLE-4E - Boulevard Jardin Zoologique;Boulevard Jardin Zoologique 13004 MARSEILLE-4E;13204;5,396799;43,303235;2;FR*M13*E13204*003*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13204*003;MARSEILLE-4E - Boulevard Jardin Zoologique;Boulevard Jardin Zoologique 13004 MARSEILLE-4E;13204;5,396799;43,303235;2;FR*M13*E13204*003*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13055*005;MARSEILLE - Parking De La Gare La Barasse;Parking De La Gare La Barasse 13000 MARSEILLE;13055;5,484191;43,285678;2;FR*M13*E13055*005*2;4;EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13055*005;MARSEILLE - Parking De La Gare La Barasse;Parking De La Gare La Barasse 13000 MARSEILLE;13055;5,484191;43,285678;2;FR*M13*E13055*005*1;4;EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13075*002;PLAN-DE-CUQUES - Avenue Georges Pompidou;Avenue Georges Pompidou 13380 PLAN-DE-CUQUES;13075;5,463668;43,343455;2;FR*M13*E13075*002*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13075*002;PLAN-DE-CUQUES - Avenue Georges Pompidou;Avenue Georges Pompidou 13380 PLAN-DE-CUQUES;13075;5,463668;43,343455;2;FR*M13*E13075*002*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13047*006;ISTRES - Jean Moulin;Jean Moulin 13800 ISTRES;13047;4,988932;43,502474;2;FR*M13*E13047*006*1;18;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13047*006;ISTRES - Jean Moulin;Jean Moulin 13800 ISTRES;13047;4,988932;43,502474;2;FR*M13*E13047*006*2;18;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P84089*001;PERTUIS - Place Granier;Place Granier 0 PERTUIS;84089;5,501983;43,692855;0;FR*M13*E84089*001*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P84089*001;PERTUIS - Place Granier;Place Granier 0 PERTUIS;84089;5,501983;43,692855;0;FR*M13*E84089*001*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13015*002;BOUC-BEL-AIR - Impasse Des Acacias; Impasse Des Acacias 0 BOUC-BEL-AIR;13015;5,41303;43,459768;0;FR*M13*E13015*002*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13015*002;BOUC-BEL-AIR - Impasse Des Acacias; Impasse Des Acacias 0 BOUC-BEL-AIR;13015;5,41303;43,459768;0;FR*M13*E13015*002*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13201*003;MARSEILLE-1E - 90 Rue Grignan;90 Rue Grignan 0 MARSEILLE-1E;13201;5,373858;43,29145;0;FR*M13*E13201*003*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13201*003;MARSEILLE-1E - 90 Rue Grignan;90 Rue Grignan 0 MARSEILLE-1E;13201;5,373858;43,29145;0;FR*M13*E13201*003*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13091*001;SAINT-CANNAT - Avenue Jean Moulin;Avenue Jean Moulin 13760 SAINT-CANNAT;13091;5,299185;43,623065;2;FR*M13*E13091*001*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13001*022;AIX-EN-PROVENCE - 49 Boulevard Carnot;49 Boulevard Carnot 0 AIX-EN-PROVENCE;13001;5,455185;43,527808;0;FR*M13*E13001*022*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13019*002;CABRIES - Rue Roumavage;Rue Roumavage 13480 CABRIES;13019;5,352806;43,459944;2;FR*M13*E13019*002*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13019*002;CABRIES - Rue Roumavage;Rue Roumavage 13480 CABRIES;13019;5,352806;43,459944;2;FR*M13*E13019*002*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13212*005;MARSEILLE-12E - 365 Avenue De Montolivet;365 Avenue De Montolivet 0 MARSEILLE-12E;13212;5,42204;43,318421;0;FR*M13*E13212*005*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13212*005;MARSEILLE-12E - 365 Avenue De Montolivet;365 Avenue De Montolivet 0 MARSEILLE-12E;13212;5,42204;43,318421;0;FR*M13*E13212*005*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13115*001;VERNEGUES - Route Du Château Bas;Route Du Château Bas 0 VERNEGUES;13115;5,205005;43,689299;2;FR*M13*E13115*001*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13115*001;VERNEGUES - Route Du Château Bas;Route Du Château Bas 0 VERNEGUES;13115;5,205005;43,689299;2;FR*M13*E13115*001*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13099*001;SAINT-PAUL-LEZ-DURANCE - D11;D11 13115 SAINT-PAUL-LEZ-DURANCE;13099;5,710252;43,686469;2;FR*M13*E13099*001*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13099*001;SAINT-PAUL-LEZ-DURANCE - D11;D11 13115 SAINT-PAUL-LEZ-DURANCE;13099;5,710252;43,686469;2;FR*M13*E13099*001*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13208*005;MARSEILLE-8E - Avenue Du Prado;Avenue Du Prado 13008 MARSEILLE-8E;13208;5,38785;43,27915;2;FR*M13*E13208*005*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Aix-Marseille-Provence;BOUYGUES ENERGIES ET SERVICES;MAMP;FR*M13*P13208*005;MARSEILLE-8E - Avenue Du Prado;Avenue Du Prado 13008 MARSEILLE-8E;13208;5,38785;43,27915;2;FR*M13*E13208*005*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
